11:05:00.017 INFO  [scheduler1] m.a.S.S.AccountSyncService - [계좌수집] 시작 - Thread: scheduler1
11:05:00.029 INFO  [scheduler1] mes.Encryption.EncryptionKeyProvider - AES Key 파일 처음 로딩합니다...
11:05:00.029 INFO  [scheduler1] mes.Encryption.EncryptionKeyProvider - AES Key 파일 처음 로딩합니다...
11:05:00.029 INFO  [scheduler1] mes.Encryption.EncryptionKeyProvider - AES Key 파일 처음 로딩합니다...
11:05:00.029 INFO  [scheduler1] m.a.S.S.AccountSyncService - 총 계좌 수집 소요 시간 : 0
11:28:14.582 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:28:14.583 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:28:14.585 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:28:26.520 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
11:28:26.530 INFO  [restartedMain] mes.MesApplication - Starting MesApplication using Java 17.0.12 on DESKTOP-JT04F6D with PID 4792 (C:\Users\Act-PC-12\IdeaProjects\haccp\target\classes started by Act-PC-12 in C:\Users\Act-PC-12\IdeaProjects\haccp)
11:28:26.531 INFO  [restartedMain] mes.MesApplication - The following 1 profile is active: "local"
11:28:26.855 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
11:28:26.855 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
